Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Payment_Mode,Sales,Cost,Profit
ORD111191,2025-03-03,CUST15954,Raj Sharma,Female,31.0,Aurangabad,Maharashtra,West,Home & Kitchen,Furniture,Office Chair,2,8999,0.05,UPI,17098.1,12200,4898.1
ORD129859,2025-05-02,CUST10811,Isha Sharma,Male,34.0,Hyderabad,Telangana,South,Electronics,Laptops,Lenovo IdeaPad Slim,3,58999,0.1,UPI,159297.3,136500,22797.3
ORD109791,2024-06-08,CUST13610,Isha Gupta,Male,29.0,Bhubaneswar,Odisha,East,Beauty,Skincare,Moisturizer,2,699,0.0,Wallet,1398.0,640,758.0
ORD119666,2025-07-09,CUST12490,Sahil Shah,Female,35.0,Kolkata,West Bengal,East,Sports,Fitness,Yoga Mat,2,899,0.05,UPI,1708.1,840,868.1
ORD126483,2025-07-13,CUST12849,Akash Nair,Female,22.0,Bengaluru,Karnataka,South,Sports,Outdoor,Cricket Bat,1,2999,0.0,Debit Card,2999.0,1700,1299.0
ORD125177,2025-07-13,CUST12823,Sneha Patil,Male,21.0,Bhubaneswar,Odisha,East,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.25,Debit Card,1124.25,850,274.25
ORD117395,2024-07-28,CUST15089,Yash Chavan,Male,33.0,Chennai,Tamil Nadu,South,Electronics,Laptops,Lenovo IdeaPad Slim,1,58999,0.1,Credit Card,53099.1,45500,7599.1
ORD122356,2024-10-30,CUST15897,Karan Gawande,Male,33.0,Patna,Bihar,East,Sports,Fitness,Yoga Mat,3,899,0.05,Debit Card,2562.15,1260,1302.15
ORD106069,2025-05-02,CUST13987,Pooja Gupta,Male,36.0,Kolkata,West Bengal,East,Grocery,Beverages,Green Tea,2,349,0.1,UPI,628.2,380,248.2
ORD117756,2025-09-18,CUST15554,Sneha Verma,Female,44.0,Kochi,Kerala,South,Electronics,Audio,JBL Bluetooth Speaker,2,3999,0.0,Credit Card,7998.0,4900,3098.0
ORD114614,2024-01-17,CUST12534,Rahul Sharma,Female,26.0,Hyderabad,Telangana,South,Clothing,Men,Formal Shirt,1,1299,0.1,Cash,1169.1,650,519.1
ORD126667,2024-01-14,CUST10769,Ananya Gawande,Female,18.0,Chandigarh,Chandigarh,North,Home & Kitchen,Kitchen,Electric Kettle,2,1499,0.0,Credit Card,2998.0,1700,1298.0
ORD115393,2024-08-18,CUST13227,Aisha Reddy,Male,34.0,Chandigarh,Chandigarh,North,Electronics,Accessories,USB-C Hub,4,1899,0.15,Debit Card,6456.6,4200,2256.6
ORD111935,2024-12-11,CUST10443,Meera Iyer,Female,33.0,Ahmedabad,Gujarat,West,Electronics,Accessories,Wireless Mouse,1,799,0.1,UPI,719.1,420,299.1
ORD114375,2024-05-10,CUST15666,Aisha Reddy,Male,19.0,Nashik,Maharashtra,West,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.05,Credit Card,6649.05,4650,1999.05
ORD129044,2024-01-31,CUST11324,Riya Nair,Male,18.0,Kochi,Kerala,South,Beauty,Hair Care,Shampoo,5,499,0.15,UPI,2120.75,1200,920.75
ORD106814,2025-11-16,CUST13942,Sahil Verma,Female,43.0,Patna,Bihar,East,Grocery,Snacks,Dry Fruits 500g,2,799,0.15,UPI,1358.3,1040,318.3
ORD115741,2024-11-18,CUST14078,Pooja Mehta,Female,30.0,Pune,Maharashtra,West,Beauty,Skincare,Face Wash,1,399,0.05,Net Banking,379.05,180,199.05
ORD106699,2024-09-26,CUST11206,Rahul Sharma,Male,39.0,Aurangabad,Maharashtra,West,Electronics,Mobiles,OnePlus Nord CE,3,24999,0.1,Wallet,67497.3,53400,14097.3
ORD125594,2024-02-08,CUST12557,Aisha Sharma,Male,27.0,Nashik,Maharashtra,West,Electronics,Accessories,Wireless Mouse,3,799,0.0,Cash,2397.0,1260,1137.0
ORD116166,2024-11-01,CUST14704,Simran Joshi,Male,18.0,Mysuru,Karnataka,South,Home & Kitchen,Appliances,LED TV 43 inch,2,32999,0.15,Debit Card,56098.3,51000,5098.3
ORD128543,2024-06-07,CUST13950,Raj Singh,Male,36.0,Surat,Gujarat,West,Home & Kitchen,Kitchen,Mixer Grinder,5,3499,0.0,Debit Card,17495.0,11000,6495.0
ORD113553,2024-06-11,CUST14437,Meera Das,Male,26.0,Jaipur,Rajasthan,North,Clothing,Women,Kurti,1,1499,0.1,Credit Card,1349.1,720,629.1
ORD108247,2024-11-02,CUST11504,Rohan Deshmukh,Male,25.0,Amravati,Maharashtra,West,Clothing,Footwear,Running Shoes,1,2999,0.0,UPI,2999.0,1650,1349.0
ORD111265,2025-05-03,CUST14807,Akash Deshmukh,Female,41.0,Bhubaneswar,Odisha,East,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.1,Debit Card,6299.1,4650,1649.1
ORD112900,2025-05-07,CUST14829,Raj Nair,Male,28.0,Hyderabad,Telangana,South,Grocery,Beverages,Coffee 500g,1,499,0.2,Credit Card,399.2,290,109.2
ORD112326,2025-05-29,CUST14550,Pooja Singh,Male,29.0,Surat,Gujarat,West,Electronics,Accessories,Wireless Mouse,4,799,0.25,UPI,2397.0,1680,717.0
ORD120687,2025-02-20,CUST14551,Diya Patil,Male,28.0,Mumbai,Maharashtra,West,Beauty,Skincare,Face Wash,1,399,0.0,Credit Card,399.0,180,219.0
ORD113220,2025-04-13,CUST16093,Aditya Shah,Female,27.0,Bhubaneswar,Odisha,East,Sports,Fitness,Yoga Mat,1,899,0.15,Cash,764.15,420,344.15
ORD119763,2025-10-31,CUST15831,Neha Reddy,Female,20.0,Chandigarh,Chandigarh,North,Home & Kitchen,Kitchen,Air Fryer,3,6999,0.15,Credit Card,17847.45,13950,3897.45
ORD110193,2025-12-10,CUST14373,Nikhil Kulkarni,Female,,Ahmedabad,Gujarat,West,Home & Kitchen,Furniture,Office Chair,4,8999,0.25,UPI,26997.0,24400,2597.0
ORD123117,2025-11-14,CUST10011,Rahul Joshi,Male,21.0,Mumbai,Maharashtra,West,Grocery,Staples,Basmati Rice 5kg,2,699,0.0,Credit Card,1398.0,1040,358.0
ORD116594,2025-04-16,CUST10339,Rohan Patil,Male,33.0,Patna,Bihar,East,Clothing,Men,Formal Shirt,2,1299,0.0,Credit Card,2598.0,1300,1298.0
ORD124761,2025-05-11,CUST13394,Tanvi Sharma,Female,18.0,Ahmedabad,Gujarat,West,Home & Kitchen,Kitchen,Air Fryer,3,6999,0.0,UPI,20997.0,13950,7047.0
ORD102982,2025-04-13,CUST14740,Karan Shah,Male,33.0,Kolkata,West Bengal,East,Sports,Outdoor,Cricket Bat,1,2999,0.15,Cash,2549.15,1700,849.15
ORD115333,2024-05-31,CUST11549,Ananya Kumar,Female,36.0,Delhi,Delhi,North,Clothing,Women,Saree,1,2499,0.15,Wallet,2124.15,1300,824.15
ORD122606,2025-12-22,CUST14093,Rohan Das,Male,36.0,Bengaluru,Karnataka,South,Clothing,Women,Saree,5,2499,0.1,UPI,11245.5,6500,4745.5
ORD124443,2024-09-29,CUST12414,Arjun Kulkarni,Male,26.0,Hyderabad,Telangana,South,Sports,Fitness,Dumbbell Set,1,2499,0.05,Net Banking,2374.05,1450,924.05
ORD126166,2024-06-02,CUST12621,Kavya Mishra,Female,21.0,Bengaluru,Karnataka,South,Clothing,Footwear,Casual Sneakers,2,2199,0.05,UPI,4178.1,2400,1778.1
ORD127596,2025-06-18,CUST10899,Aisha Verma,Male,31.0,Mysuru,Karnataka,South,Home & Kitchen,Furniture,Office Chair,1,8999,0.1,Debit Card,8099.1,6100,1999.1
ORD122718,2025-05-24,CUST14742,Aarav Gupta,Male,34.0,Chennai,Tamil Nadu,South,Grocery,Staples,Basmati Rice 5kg,2,699,0.0,Credit Card,1398.0,1040,358.0
ORD105172,2024-01-03,CUST11443,Kavya Verma,Female,18.0,Amravati,Maharashtra,West,Clothing,Women,Saree,2,2499,0.15,Debit Card,4248.3,2600,1648.3
ORD102950,2024-01-25,CUST10831,Sneha Shah,Female,18.0,Delhi,Delhi,North,Beauty,Skincare,Moisturizer,1,699,0.25,UPI,524.25,320,204.25
ORD109350,2024-12-13,CUST11011,Karan Reddy,Male,46.0,Nashik,Maharashtra,West,Home & Kitchen,Kitchen,Air Fryer,3,6999,0.0,Wallet,20997.0,13950,7047.0
ORD103498,2025-07-27,CUST14661,Karan Reddy,Female,34.0,Patna,Bihar,East,Electronics,Mobiles,OnePlus Nord CE,3,24999,0.0,UPI,74997.0,53400,21597.0
ORD112804,2024-11-22,CUST13625,Nikhil Reddy,Male,34.0,Lucknow,Uttar Pradesh,North,electronics,Men,Jeans,5,1999,0.2,UPI,7996.0,5250,2746.0
ORD123349,2024-04-20,CUST12046,Yash Sharma,Male,50.0,Pune,Maharashtra,West,Home & Kitchen,Furniture,Office Chair,1,8999,0.05,Cash,8549.05,6100,2449.05
ORD127109,2024-10-28,CUST10821,Yash Patil,Male,31.0,Chennai,Tamil Nadu,South,Sports,Outdoor,Football,5,999,0.0,UPI,4995.0,2400,2595.0
ORD125623,2025-06-28,CUST11587,Pooja Kumar,Male,31.0,Mysuru,Karnataka,South,Sports,Outdoor,Cricket Bat,4,2999,0.1,Debit Card,10796.4,6800,3996.4
ORD112235,23-Jun-2024,CUST10351,Rahul Shah,Female,34.0,Amravati,Maharashtra,West,Clothing,Men,Formal Shirt,1,1299,0.05,Credit Card,1234.05,650,584.05
ORD107685,2024-06-01,CUST10198,Yash Mishra,Male,25.0,Pune,Maharashtra,West,Electronics,Mobiles,Samsung Galaxy A15,1,17999,0.15,UPI,15299.15,12500,2799.15
ORD104534,2025-06-29,CUST14405,Zoya Jadhav,Male,25.0,Surat,Gujarat,West,Grocery,Beverages,Green Tea,4,349,0.15,UPI,1186.6,760,426.6
ORD108139,2025-09-06,CUST11536,Nikhil Jadhav,Female,25.0,Amravati,Maharashtra,West,Grocery,Beverages,Green Tea,5,349,0.1,UPI,1570.5,950,620.5
ORD120729,2024-10-25,CUST10443,Meera Iyer,Male,38.0,Bhubaneswar,Odisha,East,Grocery,Staples,Basmati Rice 5kg,3,699,0.1,UPI,1887.3,1560,327.3
ORD123480,2025-09-28,CUST12951,Varun Verma,Female,25.0,Amravati,Maharashtra,West,Clothing,Men,Jeans,1,1999,0.15,UPI,1699.15,1050,649.15
ORD112749,2024-09-30,CUST12873,Aarav Sharma,Female,30.0,Chandigarh,Chandigarh,North,Home & Kitchen,Furniture,Study Table,3,5999,0.25,Net Banking,13497.75,11700,1797.75
ORD105394,2024-02-09,CUST11924,Zoya Joshi,Male,42.0,Bengaluru,Karnataka,South,Home & Kitchen,Kitchen,Mixer Grinder,1,3499,0.1,UPI,3149.1,2200,949.1
ORD111269,2024-04-10,CUST14300,Karan Reddy,Female,33.0,Hyderabad,Telangana,South,Grocery,Staples,Basmati Rice 5kg,1,699,0.0,UPI,699.0,520,179.0
ORD100210,2025-03-25,CUST11728,Meera Mishra,Female,46.0,Bhubaneswar,Odisha,East,Electronics,Laptops,HP 15s Laptop,2,54999,0.15,Debit Card,93498.3,86000,7498.3
ORD125212,2024-04-12,CUST10297,Diya Pawar,Female,43.0,Aurangabad,Maharashtra,West,Home & Kitchen,Appliances,LED TV 43 inch,1,32999,0.05,UPI,31349.05,25500,5849.05
ORD120782,2024-04-18,CUST12927,Isha Reddy,Female,20.0,Mumbai,Maharashtra,West,Grocery,Beverages,Green Tea,1,349,0.0,UPI,349.0,190,159.0
ORD126494,2025-02-08,CUST11940,Ananya Sharma,Male,33.0,Pune ,Rajasthan,North,Clothing,Men,Jeans,2,1999,0.15,Debit Card,3398.3,2100,1298.3
ORD108890,2025-04-28,CUST14500,Akash Nair,Female,32.0,Nashik,Maharashtra,West,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.05,Net Banking,1424.05,850,574.05
ORD104170,2024-09-09,CUST12881,Amit Verma,Female,46.0,mumbai,Tamil Nadu,South,Clothing,Footwear,Running Shoes,1,2999,0.05,Debit Card,2849.05,1650,1199.05
ORD119922,2025-08-07,CUST15545,Aditya Mehta,Male,18.0,Bhubaneswar,Odisha,East,Clothing,Men,Formal Shirt,2,1299,0.0,Wallet,2598.0,1300,1298.0
ORD119490,2024-01-08,CUST14569,Sneha Mehta,Female,54.0,Chandigarh,Chandigarh,North,Sports,Fitness,Yoga Mat,1,899,,UPI,899.0,420,479.0
ORD107682,2025-03-30,CUST14352,Aisha Patil,Female,34.0,Kolkata,West Bengal,East,Clothing,Men,Formal Shirt,1,1299,0.15,Cash,1104.15,650,454.15
ORD124501,2025-12-02,CUST13997,Tanvi Patil,Female,30.0,Lucknow,Uttar Pradesh,North,Home & Kitchen,Kitchen,Air Fryer,2,6999,0.0,Credit Card,13998.0,9300,4698.0
ORD115065,2025-05-20,CUST15027,Meera Deshmukh,Female,30.0,Bhubaneswar,Odisha,East,Electronics,Audio,JBL Bluetooth Speaker,1,3999,0.0,UPI,3999.0,2450,1549.0
ORD121755,2024-08-31,CUST12970,Aisha Verma,Female,35.0,Aurangabad,Maharashtra,West,Sports,Fitness,Dumbbell Set,1,2499,0.25,UPI,1874.25,1450,424.25
ORD127956,2025-02-17,CUST11764,Amit Patil,Female,33.0,Chennai,Tamil Nadu,South,Home & Kitchen,Kitchen,Air Fryer,2,6999,0.1,Cash,12598.2,9300,3298.2
ORD119647,2024-11-06,CUST16358,Nikhil Chavan,Male,30.0,Surat,Gujarat,West,Clothing,Footwear,Casual Sneakers,3,2199,0.2,UPI,5277.6,3600,1677.6
ORD110289,2024-03-05,CUST15573,Vikram Kulkarni,Male,20.0,Mysuru,Karnataka,South,Clothing,Footwear,Running Shoes,2,2999,0.1,Debit Card,5398.2,3300,2098.2
ORD121686,2025-07-24,CUST11739,Riya Kulkarni,Female,41.0,Patna,Bihar,East,Electronics,Accessories,USB-C Hub,2,1899,0.15,UPI,3228.3,2100,1128.3
ORD126740,2025-11-06,CUST16247,Isha Chavan,Male,21.0,Patna,Bihar,East,Home & Kitchen,Kitchen,Mixer Grinder,2,3499,0.15,UPI,5948.3,4400,1548.3
ORD103077,2025-03-31,CUST10431,Aisha Chavan,Female,40.0,Amravati,Maharashtra,West,Electronics,Laptops,HP 15s Laptop,3,54999,0.05,Wallet,156747.15,129000,27747.15
ORD115108,2025-10-25,CUST16292,Sahil Chavan,Female,18.0,Amravati,Maharashtra,West,Electronics,Accessories,Wireless Mouse,2,799,0.15,UPI,1358.3,840,518.3
ORD105501,2024-05-05,CUST13487,Diya Reddy,Female,,Chennai,Tamil Nadu,South,Electronics,Audio,JBL Bluetooth Speaker,2,3999,0.2,Credit Card,6398.4,4900,1498.4
ORD100621,2025-06-28,CUST15177,Diya Verma,Female,32.0,Bengaluru,Karnataka,South,Electronics,Accessories,Mechanical Keyboard,2,2499,0.0,Debit Card,4998.0,2900,2098.0
ORD117240,2025-08-04,CUST11455,Amit Kumar,Male,47.0,Ahmedabad,Gujarat,West,Home & Kitchen,Kitchen,Air Fryer,5,6999,0.05,UPI,33245.25,23250,9995.25
ORD117767,2024-10-30,CUST15041,Amit Gupta,Female,35.0,Jaipur,Rajasthan,North,Sports,Outdoor,Football,5,999,0.2,Credit Card,3996.0,2400,1596.0
ORD127522,2024-04-01,CUST14470,Sahil Gupta,Male,49.0,Nagpur,Maharashtra,West,Electronics,Accessories,Mechanical Keyboard,3,2499,0.0,UPI,7497.0,4350,3147.0
ORD108358,2024-10-20,CUST15879,Aarav Iyer,Female,21.0,Nagpur,Maharashtra,West,Clothing,Men,Jeans,1,1999,0.1,Cash,1799.1,1050,749.1
ORD123113,2024-04-20,CUST16109,Aditya Joshi,Male,48.0,Jaipur,Rajasthan,North,Electronics,Laptops,HP 15s Laptop,2,54999,0.15,Debit Card,93498.3,86000,7498.3
ORD125546,2025-05-19,CUST13622,Diya Singh,Male,47.0,Pune,Maharashtra,West,Sports,Fitness,Yoga Mat,5,899,0.15,Credit Card,3820.75,2100,1720.75
ORD121877,2025-06-09,CUST10377,Akash Chavan,Female,36.0,Aurangabad,Maharashtra,West,Electronics,Accessories,Mechanical Keyboard,5,2499,0.0,UPI,12495.0,7250,5245.0
ORD114068,2024-05-20,CUST13285,Ananya Verma,Female,25.0,Aurangabad,Maharashtra,West,Electronics,Laptops,Lenovo IdeaPad Slim,1,58999,0.1,Credit Card,53099.1,45500,7599.1
ORD112788,2024-12-12,CUST16367,Sneha Deshmukh,Female,30.0,Bhubaneswar,Odisha,East,Electronics,Accessories,USB-C Hub,1,1899,0.05,UPI,1804.05,1050,754.05
ORD110132,2024-04-30,CUST16389,Sahil Pawar,Male,23.0,Jaipur,Rajasthan,North,Beauty,Hair Care,Hair Dryer,1,1899,0.1,Credit Card,1709.1,1050,659.1
ORD115705,2024-12-26,CUST14179,Varun Reddy,Male,37.0,Bhubaneswar,Odisha,East,Clothing,Footwear,Running Shoes,1,2999,0.05,UPI,2849.05,1650,1199.05
ORD128167,2025-06-16,CUST14548,Arjun Singh,Female,22.0,Patna,Bihar,East,Electronics,Laptops,Lenovo IdeaPad Slim,1,58999,0.2,Cash,47199.2,45500,1699.2
ORD123885,2025-01-26,CUST13887,Rohan Pawar,Male,38.0,Jaipur,Rajasthan,North,Electronics,Laptops,Lenovo IdeaPad Slim,1,58999,0.2,UPI,47199.2,45500,1699.2
ORD109948,2024-09-15,CUST10147,Varun Kumar,Female,18.0,Amravati,Maharashtra,West,Electronics,Audio,JBL Bluetooth Speaker,1,3999,0.15,UPI,3399.15,2450,949.15
ORD111417,2025-04-11,CUST15190,Karan Mehta,Female,24.0,Kolkata,West Bengal,East,Home & Kitchen,Kitchen,Air Fryer,3,6999,0.15,Credit Card,17847.45,13950,3897.45
ORD107725,2025-11-21,CUST11138,Ananya Deshmukh,Female,31.0,Bengaluru,Karnataka,South,Electronics,Accessories,USB-C Hub,2,1899,0.25,Cash,2848.5,2100,748.5
ORD120315,2025-10-17,CUST15420,Aditya Joshi,Male,26.0,Kochi,Kerala,South,Electronics,Audio,Boat Airdopes,2,1499,0.0,UPI,2998.0,1640,1358.0
ORD105707,2024-07-06,CUST13641,Tanvi Singh,Female,27.0,Bengaluru,Karnataka,South,Beauty,Hair Care,Hair Dryer,2,1899,0.05,Credit Card,3608.1,2100,1508.1
ORD126560,2024-05-07,CUST11501,Zoya Reddy,Male,44.0,Chandigarh,Chandigarh,North,Home & Kitchen,Furniture,Office Chair,1,8999,0.05,Cash,8549.05,6100,2449.05
ORD121741,2024-03-02,CUST11849,Karan Deshmukh,Female,34.0,Jaipur,Rajasthan,North,Clothing,Men,Formal Shirt,3,1299,0.1,UPI,3507.3,1950,1557.3
ORD124878,2024-12-10,CUST11724,Karan Mehta,Male,32.0,Surat,Gujarat,West,Clothing,Women,Saree,5,2499,0.05,Credit Card,11870.25,6500,5370.25
ORD105678,2024-12-25,CUST16046,Priya Joshi,Male,38.0,Nagpur,Maharashtra,West,Beauty,Skincare,Face Wash,4,399,0.1,Debit Card,1436.4,720,716.4
ORD106688,2025-03-03,CUST15253,Neha Singh,Male,31.0,Lucknow,Uttar Pradesh,North,Clothing,Women,Kurti,2,1499,0.1,Debit Card,2698.2,1440,1258.2
ORD105199,2024-01-22,CUST15939,Sneha Reddy,Male,28.0,Chennai,Tamil Nadu,South,Grocery,Beverages,Coffee 500g,2,499,,UPI,848.3,580,268.3
ORD117399,2024-11-29,CUST11305,Rahul Das,Female,30.0,Chandigarh,Chandigarh,North,Clothing,Footwear,Running Shoes,1,2999,0.2,Cash,2399.2,1650,749.2
ORD114492,2025-08-30,CUST10567,Meera Nair,Female,39.0,Mumbai,Maharashtra,West,Electronics,Audio,Boat Airdopes,3,1499,0.15,Debit Card,3822.45,2460,1362.45
ORD103578,2024-10-07,CUST13800,Aarav Singh,Female,39.0,Nashik,Maharashtra,West,Beauty,Hair Care,Hair Dryer,3,1899,0.0,Credit Card,5697.0,3150,2547.0
ORD102904,2024-06-21,CUST13037,Yash Shah,Male,18.0,Surat,Gujarat,West,Home & Kitchen,Kitchen,Mixer Grinder,1,3499,0.25,Net Banking,2624.25,2200,424.25
ORD125698,2024-07-29,CUST14854,Karan Gawande,Female,30.0,Surat,Gujarat,West,Beauty,Hair Care,Hair Dryer,2,1899,0.05,Net Banking,3608.1,2100,1508.1
ORD118841,2024-10-02,CUST12556,Riya Reddy,Male,28.0,Aurangabad,Maharashtra,West,Electronics,Mobiles,Samsung Galaxy A15,2,17999,0.15,UPI,30598.3,25000,5598.3
ORD121280,2024-01-18,CUST15709,Zoya Patil,Female,32.0,Delhi,Delhi,North,Grocery,Staples,Wheat Flour 5kg,1,299,0.15,Wallet,254.15,220,34.15
ORD122181,2025-07-06,CUST12653,Diya Das,Female,57.0,Patna,Bihar,East,Beauty,Hair Care,Hair Dryer,4,1899,0.0,UPI,7596.0,4200,3396.0
ORD106235,2025-10-05,CUST14166,Aarav Gupta,Male,21.0,Patna,Bihar,East,Electronics,Laptops,HP 15s Laptop,1,54999,0.05,Credit Card,52249.05,43000,9249.05
ORD117225,2025-05-11,CUST10798,Vikram Verma,Male,40.0,Aurangabad,Maharashtra,West,Grocery,Snacks,Dry Fruits 500g,1,799,0.1,Debit Card,719.1,520,199.1
ORD100096,2024-10-06,CUST10263,Karan Kumar,Male,29.0,Mumbai,Maharashtra,West,Electronics,Mobiles,OnePlus Nord CE,4,24999,0.05,UPI,94996.2,71200,23796.2
ORD114767,2025-01-06,CUST15451,Aditya Sharma,Male,43.0,Bengaluru,Karnataka,South,Home & Kitchen,Furniture,Study Table,1,5999,0.1,UPI,5399.1,3900,1499.1
ORD110865,2025-01-15,CUST15517,Sneha Verma,Female,33.0,Nashik,Maharashtra,West,Electronics,Accessories,Wireless Mouse,4,799,0.05,UPI,3036.2,1680,1356.2
ORD100747,2025-12-14,CUST15135,Neha Mishra,Female,26.0,Lucknow,Uttar Pradesh,North,Home & Kitchen,Furniture,Study Table,1,5999,0.1,UPI,5399.1,3900,1499.1
ORD120921,2025-08-12,CUST16438,Simran Kumar,Male,40.0,Kolkata,West Bengal,East,Grocery,Beverages,Green Tea,5,349,0.1,Debit Card,1570.5,950,620.5
ORD119845,2024-01-03,CUST14929,Karan Iyer,Female,24.0,Jaipur,Rajasthan,North,Clothing,Footwear,Casual Sneakers,1,2199,0.25,UPI,1649.25,1200,449.25
ORD113048,2025-07-14,CUST10298,Karan Das,Female,30.0,Mysuru,Karnataka,South,Clothing,Women,Kurti,2,1499,0.05,Credit Card,2848.1,1440,1408.1
ORD125396,2024-09-09,CUST10412,Amit Reddy,Male,34.0,Kochi,Kerala,South,Electronics,Accessories,USB-C Hub,3,1899,0.15,Credit Card,4842.45,3150,1692.45
ORD127795,2025-12-25,CUST12590,Akash Deshmukh,Male,19.0,Ahmedabad,Gujarat,West,Grocery,Snacks,Dry Fruits 500g,2,799,0.2,UPI,1278.4,1040,238.4
ORD129109,2024-03-03,CUST14005,Karan Kulkarni,Male,39.0,Chennai,Tamil Nadu,South,Electronics,Mobiles,OnePlus Nord CE,1,24999,0.25,Net Banking,18749.25,17800,949.25
ORD116507,2024-09-06,CUST15449,Yash Kulkarni,Male,41.0,Nagpur,Maharashtra,West,Grocery,Staples,Basmati Rice 5kg,1,699,0.0,Cash,699.0,520,179.0
ORD122847,2025-08-14,CUST14659,Aisha Mehta,Male,43.0,Chandigarh,Chandigarh,North,Clothing,Men,Jeans,1,1999,0.0,Credit Card,1999.0,1050,949.0
ORD129690,2025-10-21,CUST13994,Raj Kumar,Female,18.0,Patna,Bihar,East,Beauty,Hair Care,Shampoo,4,499,0.05,Credit Card,1896.2,960,936.2
ORD106271,2025-04-28,CUST10514,Akash Singh,Female,43.0,Delhi,Delhi,North,Electronics,Mobiles,Samsung Galaxy A15,5,17999,0.0,Debit Card,89995.0,62500,27495.0
ORD105236,2024-02-14,CUST15382,Meera Reddy,Male,18.0,Ahmedabad,Gujarat,West,Grocery,Snacks,Dry Fruits 500g,1,799,0.05,Debit Card,759.05,520,239.05
ORD100250,2024-10-08,CUST14595,Nikhil Gupta,Male,36.0,Mumbai,Maharashtra,West,Electronics,Audio,Boat Airdopes,1,1499,0.2,Credit Card,1199.2,820,379.2
ORD124283,2024-10-07,CUST13520,Meera Nair,Female,39.0,Kochi,Kerala,South,Electronics,Laptops,HP 15s Laptop,4,54999,0.0,,219996.0,172000,47996.0
ORD108610,2024-06-23,CUST11352,Diya Das,Male,29.0,Nashik,Maharashtra,West,Clothing,Women,Kurti,1,1499,0.1,Wallet,1349.1,720,629.1
ORD121134,2025-12-03,CUST16165,Isha Mishra,Female,34.0,Chandigarh,Chandigarh,North,Home & Kitchen,Kitchen,Mixer Grinder,4,3499,0.0,UPI,13996.0,8800,5196.0
ORD120301,2025-11-18,CUST11376,Diya Patil,Male,33.0,Bengaluru,Karnataka,South,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.1,UPI,1349.1,850,499.1
ORD110462,2025-02-12,CUST11068,Pooja Reddy,Female,32.0,Amravati,Maharashtra,West,Sports,Outdoor,Cricket Bat,2,2999,0.25,Debit Card,4498.5,3400,1098.5
ORD115878,2024-10-18,CUST12719,Nikhil Sharma,Female,43.0,Ahmedabad,Gujarat,West,Grocery,Beverages,Green Tea,4,349,0.0,Cash,1396.0,760,636.0
ORD103474,2024-09-19,CUST12266,Aarav Gawande,Male,22.0,Amravati,Maharashtra,West,Home & Kitchen,Kitchen,Air Fryer,3,6999,0.0,UPI,20997.0,13950,7047.0
ORD114718,2025-06-08,CUST15183,Rohan Sharma,Male,45.0,Patna,Bihar,East,Electronics,Audio,Boat Airdopes,2,1499,0.0,Credit Card,2998.0,1640,1358.0
ORD129036,2025-09-30,CUST11671,Riya Kumar,Female,46.0,Amravati,Maharashtra,West,Grocery,Staples,Basmati Rice 5kg,1,699,0.2,UPI,559.2,520,39.2
ORD108241,2025-01-07,CUST10021,Ananya Nair,Female,18.0,Bengaluru,Karnataka,South,Clothing,Men,Jeans,2,1999,0.05,Debit Card,3798.1,2100,1698.1
ORD103834,2024-07-16,CUST16173,Riya Joshi,Female,24.0,Bengaluru,Karnataka,South,Grocery,Beverages,Green Tea,2,349,0.05,Credit Card,663.1,380,283.1
ORD116098,2024-04-02,CUST12999,Raj Pawar,Female,18.0,Chennai,Tamil Nadu,South,Home & Kitchen,Appliances,LED TV 43 inch,2,32999,0.1,Cash,59398.2,51000,8398.2
ORD126982,2024-01-21,CUST11016,Riya Verma,Female,18.0,Hyderabad,Telangana,South,Home & Kitchen,Appliances,LED TV 43 inch,3,32999,0.0,Net Banking,98997.0,76500,22497.0
ORD112332,2025-02-25,CUST14992,Kavya Mishra,Female,29.0,Aurangabad,Maharashtra,West,Electronics,Audio,Boat Airdopes,1,1499,0.25,Cash,1124.25,820,304.25
ORD105040,2024-09-28,CUST15036,Diya Verma,Male,33.0,Chennai,Tamil Nadu,South,Clothing,Women,Kurti,1,1499,0.15,Cash,1274.15,720,554.15
ORD121952,2024-05-27,CUST13732,Arjun Chavan,Female,39.0,Jaipur,Rajasthan,North,Sports,Fitness,Dumbbell Set,1,2499,0.2,UPI,1999.2,1450,549.2
ORD103518,2024-11-10,CUST14472,Sahil Singh,Female,25.0,Aurangabad,Maharashtra,West,Electronics,Mobiles,Samsung Galaxy A15,1,17999,0.1,UPI,16199.1,12500,3699.1
ORD122375,2024-05-25,CUST15495,Pooja Mishra,Female,32.0,Mumbai,Maharashtra,West,Electronics,Audio,JBL Bluetooth Speaker,1,3999,0.05,Debit Card,3799.05,2450,1349.05
ORD107241,2024-02-21,CUST10972,Simran Sharma,Male,25.0,Lucknow,Uttar Pradesh,North,Electronics,Laptops,HP 15s Laptop,1,54999,0.1,Cash,49499.1,43000,6499.1
